reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
8aecd96e-7660-44ed-a349-8b68a6b8d4c2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bugs fixed, bagus"" aja",5,0,,2018-01-25 02:14:26,"Dear Customer, 

Thanks for the advice, input and support that has been given. 
Please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. 
Get our Promotion, other informations and new features!

Thank you for flying with Sriwijaya Air Group.

Regards,
Sriwijaya Air Team",2018-02-19 04:56:04,
2ae996d8-ce4b-462b-8562-f0ff2cd6ca4c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya bagus banget, tampilannya user friendly dan mudah digunakan bagi orang awam",5,0,,2018-01-25 01:54:59,"Dear Customer, 

Thanks for the advice, input and support that has been given. 
Please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. 
Get our Promotion, other informations and new features!

Thank you for flying with Sriwijaya Air Group.

Regards,
Sriwijaya Air Team",2018-02-19 04:56:31,
5ebeb70d-df2f-4f3a-811f-269d3e4d12a9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Simple, praktis, dan mudah digunakan.. semoga bermanfaat.",5,0,2.3,2018-01-25 01:31:19,"Dear Customer, 

Thanks for the advice, input and support that has been given. 
Please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. 
Get our Promotion, other informations and new features!

Thank you for flying with Sriwijaya Air Group.

Regards,
Sriwijaya Air Team",2018-02-19 04:57:11,2.3
71cc29e3-1e0a-4013-975d-eb22dfb5b03c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Smooth app for booking real time Sriwijaya Air ticket and also checkin without queue,5,0,2.3,2018-01-25 01:19:23,"Dear Customer, 

Thanks for the advice, input and support that has been given. 
Please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. 
Get our Promotion, other informations and new features!

Thank you for flying with Sriwijaya Air Group.

Regards,
Sriwijaya Air Team",2018-02-19 04:57:18,2.3
f8051a50-b796-4b67-b9cd-0f62172b2ed6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus, setidaknya udah ada mobile app. semangat terus sriwijaya air",3,0,2.3,2018-01-24 04:09:38,"Dear Customer, 

Thanks for the advice, input and support that has been given. 
Please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. 
Get our Promotion, other informations and new features!

Thank you for flying with Sriwijaya Air Group.

Regards,
Sriwijaya Air Team",2018-02-19 04:57:40,2.3
e0e9c3da-74d7-408b-8a9b-2c5491b4db08,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi tidak bisa dibuka. Crashed.,2,0,,2018-01-17 06:34:19,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:32:40,
267f3f54-4c09-46d8-b347-f35d6315de26,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bad app,1,0,,2018-01-05 18:00:03,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:32:57,
5cadb8cb-3ffd-4f01-b2f0-019fb21ed985,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Minus rate, no work at all",1,0,,2018-01-01 01:43:52,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:33:01,
c8c88b76-050a-46b5-96f6-a321d68349d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ga bisa masuk,1,0,,2017-12-26 11:27:45,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:33:08,
1d9faa56-ca37-43fa-9088-0868d09e9c1f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Di smartphone mi4c gak bisa jalan. Hanya gambar sayap pesawat. Gak mau masuk sampe menu,1,0,2.3,2017-12-20 01:28:39,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:34:35,2.3
62334492-51d4-43ce-80da-fbf111642089,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"updated but it is idle, not working",1,0,2.3,2017-12-18 16:22:21,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:35:02,2.3
526ca3b1-f616-42b3-9e0c-520662a6bbfd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mobile chekin ga bisa ☹👎,1,0,2.3,2017-12-15 14:13:53,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:35:11,2.3
dd5c0cfd-cf14-4db6-a2ff-814ad05760a0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fake,1,0,,2017-12-11 12:34:17,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:35:31,
44b9b281-838b-4e06-98ca-dadff7340a6c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi cuma muncul gambar sayap. Lainnya hang.,1,0,2.3,2017-12-11 10:54:56,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:35:37,2.3
e3665988-e068-4bd6-abf0-16ee3c07cc77,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini kenapa lagi ga bisa dibuka?...,1,1,2.3,2017-12-09 14:46:28,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:36:13,2.3
70b8e78f-f66a-4abb-9ea8-711670229fc5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi tdk bisa dibuka, hanya keluar ekor pswt dgn logo sriwijaya. Sudah di reinstall bbrp begitu juga.",1,0,2.3,2017-12-07 00:30:31,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:36:20,2.3
92231994-08ac-46cf-9982-f744c72c87b1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App nggak bisa di buka. Sdh lakukan uninstall dan install kembali berulang kali tapi nihil. Chek lagi deh aplikasinya  . .  Bikin rugi kuota saja.,1,0,,2017-12-06 11:56:31,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:36:26,
31c5a6bf-d497-44be-9066-9c0937cd3163,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Psawat delay, aplikasi juga hank (bug)",1,0,2.3,2017-12-05 11:34:46,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. Get our Promotion, other informations and new features!

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:36:31,2.3
c2e83e05-349d-4ae9-a25d-c3dabb9782c4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome,5,0,,2017-11-07 17:15:14,"Dear Customer, 

Thanks for the advice, input and support that has been given. 
Please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. 
Get our Promotion, other informations and new features!

Thank you for flying with Sriwijaya Air Group.

Regards,
Sriwijaya Air Team",2018-02-19 04:59:32,
7731439c-8caf-4a36-bf64-209cf24cfca0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sriwijaya kenapa neh Aplikas gak bisa2 booking tiket loading terus-terusan..... Sudah update berkali2.,1,3,2.3,2017-11-07 16:21:37,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:12:46,2.3
fb6ee684-083b-4d6c-9319-eb4d2478f2f6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi tidak bagus, ada uang di account jg tdk bs complete dgn baik, brrti baku tipu sj makan ug yg gagal pembelian tiket itu,tdk bgs perusahaan ini,tidak usah sdh beli2 tiket online tdk jlas jg moo.",5,8,2.3,2017-10-19 10:37:27,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:11:14,2.3
3741f5a7-ca2b-4d00-9d96-356aabe0c836,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can't open the app . Can you fix it ? I need it to change my schedule,1,3,2.3,2017-10-16 13:34:04,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:10:52,2.3
019bf84e-8750-442f-9402-aa1308ae98bb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Credit card expiry up to 2022? What happens to card that expire beyond year?,1,3,2.2,2017-09-24 13:02:39,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:10:20,2.2
f85a2712-3ea4-4967-a342-b9f18226d79f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa di update.,2,0,2.0,2017-08-26 12:44:10,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:10:06,2.0
3852e35c-53ae-49f3-b8fe-d1ff1434d148,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Via atm masih bingung. Kode perusahaan tdk di temukan,2,2,2.2,2017-08-26 09:05:13,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download/update your old apps to the new  Sriwijaya Air Mobile Apps on Google Playstore to get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:08:40,2.2
c6b4fdfe-fee1-47bc-9f11-0ed43259eaec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa mobile check-in karena tidak bisa pilih seat kapok dah naik Sriwijaya,1,0,2.0,2017-08-22 08:17:34,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download/update your old apps to the new  Sriwijaya Air Mobile Apps on Google Playstore to get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:08:28,2.0
d8405bd1-878f-40a4-9f98-1f21358fceac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Useless apps, cant check in online, no chair can be choose.. fix it",1,0,2.0,2017-08-06 04:31:10,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download/update your old apps to the new  Sriwijaya Air Mobile Apps on Google Playstore to get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:08:15,2.0
bd68dd9c-85dc-43ce-9779-0e3078888445,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Buat apa bikin fitur web check in kalo semua seat di blocked? Aneh,1,1,2.0,2017-07-30 03:34:15,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download/update your old apps to the new  Sriwijaya Air Mobile Apps on Google Playstore to get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:08:03,2.0
f4b73a0a-b5e4-4165-ae43-b6f2ca3c3bb6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,,2017-07-07 10:58:11,"Dear Customer, 

Thanks for the advice, input and support that has been given. 
Please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. 
Get our Promotion, other informations and new features!

Thank you for flying with Sriwijaya Air Group.

Regards,
Sriwijaya Air Team",2018-02-19 05:00:55,
45be6cf5-27c8-4799-af95-fe33f379893b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Failed to web check in for business class  Aneh, masa business class NAM Air gak bisa check in. Aplikasi aneh",2,0,2.0,2017-07-05 22:27:15,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download/update our new  Sriwijaya Air Mobile Apps on Google Playstore to get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:07:01,2.0
f2cf4af7-7456-4992-994b-e77b29c50b99,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,KEBANYAKAN TELAT NYA..... 👎👎👎👎👎👎👎👎👎👎,1,0,2.0,2017-06-30 17:08:23,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please download/update your Sriwijaya Air Mobile Apps on Google Playstore to get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:06:03,2.0
abe6b11b-c5ab-4918-b2d4-e2b92bf4a9e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tayyib 👍,5,0,2.0,2017-02-02 12:12:16,"Dear Customer, 

Thanks for the advice, input and support that has been given. 
Please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. 
Get our Promotion, other informations and new features!

Thank you for flying with Sriwijaya Air Group.

Regards,
Sriwijaya Air Team",2018-02-19 05:02:40,2.0
fd65a8da-8748-4098-a6f5-630aadbc984d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa buka, mohon di upgrade dulu.",1,0,2.0,2017-01-30 16:11:32,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:14:09,2.0
c5e2a715-d109-4cb8-9077-c18675807666,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can't open the apps and keep saying to check my internet connection but I don't have any problem with my connection,1,0,2.0,2017-01-30 04:17:49,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:14:14,2.0
6ec8273f-6e4c-4f06-bd87-648b9535e59b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"My connection already, but can't login aplication",1,0,2.0,2017-01-30 03:31:21,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:14:22,2.0
e20e1331-cc78-4d54-80a5-071998f9907e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya nyuruh kita check koneksi internet mulu. Padahal jaringan stabil2 aja. Sepertinya harus ada perbaikan thd aplikasi ini.,1,0,2.0,2017-01-25 03:30:44,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:14:38,2.0
bfe1a3a5-22c0-45cc-99e2-84285d28e7ea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tujuan aplikasi ini selain utk booking yaitu check in. Tapi lebih baik jika penumpang bukan hanya check in saja tapi langsung dpt E-boarding pass seperti halnya maskapai Air Asia. Jadi kalau sdh punya kode booking langsung penumpang bukan hanya check in saja tapi sekaligus dpt e-boarding passnya tanpa harus mencetak mandiri atau melalui petugas check in di bandara. Kalau dgn aplikasi ini pnumpang tetap hrs mncetak juga, berarti g ada bedanya check in langsung di bandara. Bedanya cuma ga ngantri saja. Thanks",4,2,2.0,2016-12-26 10:40:27,"Dear Customer, 

Thanks for the advice, input and support that has been given. 
Please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. 
Get our Promotion, other informations and new features!

Thank you for flying with Sriwijaya Air Group.

Regards,
Sriwijaya Air Team",2018-02-19 05:03:55,2.0
2a3d31d5-5151-491a-9aef-17cf83e8cf1a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lanjutkan..sangat berguna utk web check in...,4,1,2.0,2016-12-24 13:57:45,"Dear Customer, 

Thanks for the advice, input and support that has been given. 
Please download / update your old apps to our new  Sriwijaya Air Mobile Apps which available on Google Playstore. 
Get our Promotion, other informations and new features!

Thank you for flying with Sriwijaya Air Group.

Regards,
Sriwijaya Air Team",2018-02-19 05:03:59,2.0
a0825256-0f1d-453b-ab79-71444aa3f666,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Berkali2 mencoba web check in dari aplikasi maupun website sriwijaya. Diminta untuk memilih seat number tapi semua seat sudah blocked atau occupied. Tidak bisa lanjut kalau belum memilih seat. 2 jam mencoba sama saja. Padahal di web jelas tertulis web check in paling lambat 4 jam sebelum keberangkatan dan saya mencoba sejak 6 jam sebelum kebersngkatan. Hadeeeh,1,17,2.0,2016-12-09 19:23:22,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:15:17,2.0
a2c33767-9aa8-44de-bcb6-503b0d978138,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app kept saying to check my internet connection while I got no problem with it or others app, app closed out of nowhere",1,9,2.0,2016-10-08 06:10:34,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:16:12,2.0
e4be39c8-c98b-4330-af20-0a331a4a506f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya mencoba untuk check in melalui aplikasi ini namun ternyata tidak bisa, dikatakan ""unpaid PSC invoice"" dan kembali harus memasukan tanggal keberangkatan dan kode booking, setelah dilakukan masih terjadi hal yang sama. Mohon diperbaiki",3,13,2.0,2016-09-02 03:18:07,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:19:29,2.0
9db595bc-5d34-49b2-b0c0-50b2e7909ec3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Like this,5,0,,2016-08-15 16:00:25,,,
3fd13fb3-0c56-4010-b06c-1c364077c1d2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Your flying partner,5,3,2.0,2016-08-11 11:01:51,,,2.0
8d89f3f6-6295-49e2-9f5d-d61626cad5fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bisa Check-in Online kapanpun Dan Dimanapun,5,6,2.0,2016-08-10 01:34:48,,,2.0
135f91f4-bc2f-4164-92a7-dc0877a06319,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Now a days it's is very very immp from apps need checkin,2,0,1.9,2016-07-07 11:20:35,"Dear Customer, 

We apologize for the inconvenience. We have rectified bugs on previous apps, please update your old apps to the new  Sriwijaya Air Mobile Apps which available on Google Playstore and get our Promotion and other informations.

Thank you.

Regards,
Sriwijaya Air Team",2018-02-19 04:19:59,1.9
